code,voltage_V
0,0.0340271394244
1,0.0338879986682
2,0.0340883803399
3,0.0357659387341
4,0.0364225018684
5,0.0381298253761
6,0.0383082121644
7,0.0398484916867
8,0.0408600652124
9,0.0421319914341
10,0.0423518612889
11,0.0419602300819
12,0.0447991613483
13,0.044278324261
14,0.0452114451765
15,0.0451534808726
16,0.0459765616098
17,0.0475241508276
18,0.0491993800564
19,0.0497704310438
20,0.0494732271322
21,0.0522267185304
22,0.0504090259417
23,0.0501344221974
24,0.05395554999
25,0.054941233639
26,0.0549660707757
27,0.055223219397
28,0.058155301522
29,0.0566425764379
30,0.0569733681051
31,0.059157749383
32,0.0612803438097
33,0.0609316628418
34,0.0622511580547
35,0.064000648792
36,0.0649417702955
37,0.0637038856941
38,0.0661621404982
39,0.0653549423212
40,0.0663825234912
41,0.0677757011726
42,0.0690003611781
43,0.0692687801977
44,0.07134231212
45,0.0714267782539
46,0.072306296996
47,0.0729952043942
48,0.0724292656671
49,0.0744390565043
50,0.0739620709839
51,0.0771015023741
52,0.0760420770324
53,0.0781408803459
54,0.0794867522608
55,0.0801048195058
56,0.0806516780228
57,0.0807906016882
58,0.0807699556487
59,0.08316975908
60,0.0836792599136
61,0.0847120386981
62,0.0852935377407
63,0.0848343823771
64,0.0893553458783
65,0.0886267055958
66,0.0893832358449
67,0.0907788281231
68,0.0921634987151
69,0.0923363983083
70,0.0941991662841
71,0.0940403465148
72,0.0955707569715
73,0.0959046606145
74,0.0971894167144
75,0.0989626852818
76,0.097831123657
77,0.101402636195
78,0.101085858693
79,0.0997821407902
80,0.10347277317
81,0.103273431041
82,0.103997538112
83,0.104290478543
84,0.106393183465
85,0.106020435142
86,0.107647207253
87,0.107135245727
88,0.109384381405
89,0.109854300561
90,0.111172894393
91,0.11152124646
92,0.111697106785
93,0.113909891264
94,0.115586074598
95,0.114367895278
96,0.115411076167
97,0.116821564243
98,0.117356349599
99,0.118513208963
100,0.119441987627
101,0.120438158735
102,0.120358449499
103,0.121616407724
104,0.122144758513
105,0.124067997576
106,0.125615823649
107,0.126173617097
108,0.127065847226
109,0.126884618101
110,0.128586697802
111,0.128478157749
112,0.129856064712
113,0.131200976066
114,0.130697225604
115,0.132729794292
116,0.132107022766
117,0.135039124738
118,0.135951264022
119,0.135929861299
120,0.13641523554
121,0.137094194921
122,0.139053449482
123,0.140579333384
124,0.138525677752
125,0.140798282082
126,0.143939693823
127,0.140859253158
128,0.144067702309
129,0.144723390447
130,0.145713745467
131,0.147292810418
132,0.14592587788
133,0.148601285125
134,0.149722563272
135,0.151726781399
136,0.151457704346
137,0.149913365376
138,0.152494378248
139,0.152960205126
140,0.154167015209
141,0.155630730439
142,0.15700917689
143,0.155482194317
144,0.156641981572
145,0.159552259646
146,0.158935350399
147,0.160617626208
148,0.161767123271
149,0.161743187516
150,0.163320008933
151,0.16334447763
152,0.164831858956
153,0.165436912118
154,0.165846505029
155,0.166734748044
156,0.166901173455
157,0.168309937763
158,0.169641295531
159,0.171342454183
160,0.172582858591
161,0.172773943613
162,0.17433954718
163,0.17457649706
164,0.176193123746
165,0.176061062443
166,0.1776049014
167,0.175947331155
168,0.17918380187
169,0.180169926291
170,0.181848149217
171,0.181779618323
172,0.182366361116
173,0.18271543684
174,0.184665138162
175,0.184589560791
176,0.185852019331
177,0.186035860472
178,0.187738150713
179,0.188645283057
180,0.191123980044
181,0.190881483742
182,0.189494523469
183,0.192384326478
184,0.19129074762
185,0.193225119001
186,0.195471484698
187,0.196362405549
188,0.196681854275
189,0.196404566159
190,0.196857293478
191,0.199426950321
192,0.200175473546
193,0.201278803168
194,0.201931530489
195,0.202412674191
196,0.203848867887
197,0.204695048906
198,0.204946387894
199,0.205804161762
200,0.207585516453
201,0.209997057609
202,0.209486471132
203,0.209800722186
204,0.210462239627
205,0.214294506363
206,0.21339079525
207,0.214515132807
208,0.214538298794
209,0.215769775016
210,0.2183396687
211,0.216940740608
212,0.218574348695
213,0.219092817247
214,0.2217147341
215,0.220635807444
216,0.222794246343
217,0.223255651866
218,0.223485732842
219,0.224028439831
220,0.226520032308
221,0.226675614938
222,0.226287201072
223,0.228209117722
224,0.228802624141
225,0.228985998059
226,0.231343357965
227,0.231086321228
228,0.23422764094
229,0.23449288214
230,0.235595034032
231,0.234524180279
232,0.238589436065
233,0.237372283137
234,0.236835135774
235,0.238095988958
236,0.239452670847
237,0.240009095768
238,0.241213399156
239,0.242811893007
240,0.242779732995
241,0.245982556681
242,0.244474108203
243,0.245019854832
244,0.246172088966
245,0.247311078795
246,0.247037889692
247,0.250655635485
248,0.250707290242
249,0.251036272561
250,0.250237851289
251,0.253775539282
252,0.255624470764
253,0.254617094923
254,0.256291363575
255,0.256244367025
256,0.258474836944
257,0.261343612299
258,0.259652375379
259,0.261991438042
260,0.261449152166
261,0.26212117025
262,0.265055785488
263,0.264497617013
264,0.265153798543
265,0.265368911455
266,0.267536719341
267,0.26808572937
268,0.268369971884
269,0.270734878337
270,0.270956985135
271,0.272389494382
272,0.272530023427
273,0.273839017922
274,0.274691916416
275,0.275768606103
276,0.275793515628
277,0.277171100222
278,0.278604477945
279,0.277687687061
280,0.281209716066
281,0.281519045728
282,0.281800222247
283,0.282354403652
284,0.284566543455
285,0.284378649399
286,0.285880893554
287,0.285834397043
288,0.287846240644
289,0.288022449707
290,0.288957169464
291,0.290989494696
292,0.291620990401
293,0.291691751649
294,0.291899633859
295,0.293331537797
296,0.295073909647
297,0.295930861101
298,0.297746296957
299,0.298440263951
300,0.296896142037
301,0.298822973435
302,0.301833508132
303,0.299850376946
304,0.301818829562
305,0.301335633076
306,0.303811132437
307,0.305610481751
308,0.305330621118
309,0.306464781693
310,0.307391435077
311,0.306978506452
312,0.31002512249
313,0.309634846695
314,0.313348585807
315,0.313485180366
316,0.312901543052
317,0.312927926358
318,0.314118577493
319,0.314399773785
320,0.317129671451
321,0.318037567057
322,0.318928823347
323,0.32039186758
324,0.321220501269
325,0.321777400002
326,0.322046917851
327,0.321556760383
328,0.3228199624
329,0.326037069988
330,0.325528029702
331,0.327138484983
332,0.327996206164
333,0.326625470751
334,0.328582396292
335,0.329844006064
336,0.331743125152
337,0.331853560128
338,0.333736658318
339,0.333515314689
340,0.334816131043
341,0.335761206741
342,0.336959134709
343,0.338423981575
344,0.339397888123
345,0.34013782523
346,0.340793158046
347,0.340818107071
348,0.342412304644
349,0.343614088139
350,0.343209903475
351,0.346341386973
352,0.345381678766
353,0.346761710835
354,0.350097418351
355,0.347942427125
356,0.348657849413
357,0.350818966101
358,0.350327519085
359,0.351844047066
360,0.355455384677
361,0.354972865946
362,0.35346143037
363,0.356791841552
364,0.35666197108
365,0.358354181757
366,0.358089881372
367,0.36174287959
368,0.362028016899
369,0.363160624693
370,0.36215349885
371,0.363699601164
372,0.364486324287
373,0.365229880078
374,0.367342046139
375,0.368012906278
376,0.367967863824
377,0.369048533979
378,0.369580338971
379,0.371837001379
380,0.371895788136
381,0.371319842162
382,0.374300315638
383,0.375116909174
384,0.374046871239
385,0.377262834003
386,0.377711383419
387,0.379735037077
388,0.378799435659
389,0.382054605052
390,0.382815786914
391,0.381871625802
392,0.383614767338
393,0.384543710518
394,0.386143415025
395,0.387984688122
396,0.388059785225
397,0.387788800134
398,0.389466088735
399,0.390092649929
400,0.391318369209
401,0.392796118226
402,0.394319909904
403,0.395123305127
404,0.396219206564
405,0.396323641071
406,0.39632791114
407,0.396990066761
408,0.399487363575
409,0.398763184055
410,0.400206944048
411,0.40190287856
412,0.400640248995
413,0.403481548754
414,0.40471159069
415,0.406222118224
416,0.407660068574
417,0.408998170251
418,0.407644837251
419,0.40800313734
420,0.410573406039
421,0.412011639331
422,0.411569202214
423,0.413690039871
424,0.4142486163
425,0.415716443612
426,0.416387553815
427,0.415966381196
428,0.416737254602
429,0.418871744533
430,0.419070948497
431,0.420879831335
432,0.419488568208
433,0.42278816807
434,0.423671305563
435,0.422934447483
436,0.424939211773
437,0.424580069601
438,0.426237060744
439,0.426863319295
440,0.427023007477
441,0.42916755727
442,0.429418712055
443,0.431688987219
444,0.430715659697
445,0.431255800691
446,0.433580270266
447,0.434047334035
448,0.436205509693
449,0.434363025982
450,0.437185870564
451,0.438669014809
452,0.440539599089
453,0.440320275392
454,0.439530571821
455,0.442684977808
456,0.443935317172
457,0.443958206841
458,0.44409070241
459,0.446843022709
460,0.447196131623
461,0.447414442003
462,0.448965413091
463,0.447843023074
464,0.451042603173
465,0.449592816471
466,0.452098087504
467,0.453522333017
468,0.453363046195
469,0.455468152514
470,0.457118840667
471,0.455970251587
472,0.456243131463
473,0.458233749943
474,0.459769483207
475,0.459687661955
476,0.46058619512
477,0.462525487849
478,0.462787347238
479,0.464792532586
480,0.464953372136
481,0.467195474476
482,0.467028167291
483,0.467995441924
484,0.469451781684
485,0.470938781284
486,0.470659479932
487,0.469117720081
488,0.471704496476
489,0.473744730117
490,0.473543558967
491,0.475149441487
492,0.473976390156
493,0.476355468576
494,0.478424480497
495,0.479776089693
496,0.480036060821
497,0.48073715333
498,0.483690460483
499,0.482753891969
500,0.48163217956
501,0.485530194024
502,0.485082019635
503,0.485458985361
504,0.487722628579
505,0.488939893336
506,0.490410635368
507,0.489025050269
508,0.489274040413
509,0.490857691241
510,0.491199799404
511,0.492749934847
512,0.494156087109
513,0.497316032988
514,0.495395767792
515,0.497189899671
516,0.49759888067
517,0.499032896559
518,0.500658050159
519,0.501181795322
520,0.502750846518
521,0.503456340523
522,0.503138089231
523,0.504335990846
524,0.505702377308
525,0.507248683575
526,0.506855111431
527,0.508781113895
528,0.508186508705
529,0.510305267384
530,0.510110142607
531,0.512496208407
532,0.513140125982
533,0.512178450551
534,0.513863042193
535,0.516280820593
536,0.518102026657
537,0.517199065546
538,0.518328666642
539,0.520060254829
540,0.519209080098
541,0.520426121113
542,0.520641668326
543,0.52322471415
544,0.522500258363
545,0.523457216412
546,0.525003397685
547,0.525804845446
548,0.528450744148
549,0.527913754685
550,0.528793003613
551,0.528255606277
552,0.531111512308
553,0.531510847917
554,0.532963009824
555,0.533119171494
556,0.53452089571
557,0.535515632617
558,0.536845931205
559,0.537499132296
560,0.535940798937
561,0.539893830178
562,0.539777789621
563,0.540271460402
564,0.541239899495
565,0.543045380779
566,0.543118122459
567,0.543181021334
568,0.545215905972
569,0.546103951598
570,0.545949217614
571,0.547614992299
572,0.549284069847
573,0.551809059258
574,0.550977155536
575,0.551430106558
576,0.553327284712
577,0.552501848544
578,0.553730146883
579,0.554250115467
580,0.557540497642
581,0.557606436176
582,0.558444557432
583,0.558240938691
584,0.561112431296
585,0.563346546099
586,0.562736604438
587,0.563097062519
588,0.565338092349
589,0.565194878846
590,0.565640053132
591,0.566465811704
592,0.568407347988
593,0.569267115356
594,0.5691361133
595,0.569754825251
596,0.570695545406
597,0.571784525371
598,0.5725188371
599,0.573355714794
600,0.575013903462
601,0.575207995303
602,0.577536997976
603,0.577270611993
604,0.578200265566
605,0.579484475548
606,0.579374290618
607,0.58243004541
608,0.580857546651
609,0.583083628138
610,0.584574739958
611,0.582440815896
612,0.583839822901
613,0.588092992423
614,0.587630725028
615,0.587451397361
616,0.589479656567
617,0.591164735137
618,0.592044674963
619,0.590816521364
620,0.590413567049
621,0.593423509576
622,0.592684829123
623,0.594676256968
624,0.596017865457
625,0.596838663135
626,0.597350275966
627,0.598908530373
628,0.59895537558
629,0.601311788073
630,0.600667850743
631,0.600707616498
632,0.601799326885
633,0.603063344726
634,0.605104065247
635,0.605855983419
636,0.6074047701
637,0.60578407086
638,0.610219745798
639,0.609537148042
640,0.610684493645
641,0.611645734854
642,0.610957722225
643,0.61384527515
644,0.6156843113
645,0.615469185198
646,0.616173850249
647,0.616115300336
648,0.617621610529
649,0.619901142931
650,0.619824808883
651,0.62060234062
652,0.621073233611
653,0.620936553527
654,0.623666326193
655,0.623964484136
656,0.623692762175
657,0.6254907101
658,0.627224962961
659,0.627963610533
660,0.626247957499
661,0.628409192657
662,0.630243813985
663,0.631601324869
664,0.631351308378
665,0.6339536647
666,0.632654855048
667,0.633820425619
668,0.634136834761
669,0.634779173293
670,0.635666146428
671,0.637723052312
672,0.640033297143
673,0.641226810393
674,0.640848482763
675,0.64196121423
676,0.644411396059
677,0.645911436093
678,0.645078946812
679,0.646687415067
680,0.645430022666
681,0.646207607002
682,0.647025180866
683,0.64650856771
684,0.650086672879
685,0.649877047175
686,0.652056842689
687,0.651449138023
688,0.65552157193
689,0.65327971306
690,0.655101011206
691,0.655547994726
692,0.658309776115
693,0.658204170435
694,0.658147482488
695,0.660419994665
696,0.661153602361
697,0.662908705375
698,0.663594856039
699,0.662761590402
700,0.665633385666
701,0.666038353153
702,0.666388402686
703,0.666187705234
704,0.669610063144
705,0.669659586207
706,0.669933946472
707,0.672004761053
708,0.671611274503
709,0.674055488874
710,0.674577266811
711,0.674054120421
712,0.675021250115
713,0.678536607725
714,0.677997236489
715,0.677418244293
716,0.679760135992
717,0.679463754558
718,0.680827364502
719,0.682381756825
720,0.682396244627
721,0.683654433142
722,0.6830988174
723,0.683421444029
724,0.686243479391
725,0.686342801814
726,0.687120932234
727,0.688144855212
728,0.689673778767
729,0.689582009522
730,0.69028983921
731,0.688612899353
732,0.69238417519
733,0.693349600889
734,0.694260575618
735,0.695452720257
736,0.697466649591
737,0.697959655905
738,0.699280624873
739,0.6997834081
740,0.701246241759
741,0.698307468378
742,0.701984724831
743,0.701578711087
744,0.704264757238
745,0.704754230385
746,0.705746684211
747,0.706021583973
748,0.707767278398
749,0.708160541296
750,0.706638447205
751,0.710054673123
752,0.710358127413
753,0.713214158447
754,0.713875221914
755,0.713763905341
756,0.714026449012
